OrganisationLabel,OrganisationURI,EffectiveDate,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName,MerchantCategoryCode,CardTransaction
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,St Philips Primary,Ralph Livesey Limited,2026-03-27,268.49,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,St Margaret Ward,Dunsters Farm Limited,2026-03-27,20.64,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Bth,Morris Quality Bakers Lim,2026-03-27,106.24,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,New Moston Primary,Morris Quality Bakers Lim,2026-03-27,37.8,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,All Saints,Dunsters Farm Limited,2026-03-27,456.75,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Bth,Dunsters Farm Limited,2026-03-27,27.97,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Sale High School,Ralph Livesey Limited,2026-03-27,226.55,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Sale Grammar,Morris Quality Bakers Lim,2026-03-27,71.59,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Bth,Dunsters Farm Limited,2026-03-27,907.01,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Surestart Nursery,Ralph Livesey Limited,2026-03-27,118.31,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Sacred Heart Primary,Dunsters Farm Limited,2026-03-27,625.29,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Education Services,Alliance Disposables Limi,2026-03-27,93.65,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Olol,Dunsters Farm Limited,2026-03-27,341.61,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Sale Grammar,Dunsters Farm Limited,2026-03-27,756.08,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Sale Grammar,Dunsters Farm Limited,2026-03-27,64,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Education Services,Alliance Disposables Limi,2026-03-27,51.96,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Delamere Special,Dunsters Farm Limited,2026-03-27,294.92,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Bth 6th Form,Dunsters Farm Limited,2026-03-27,93.11,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Victoria Pk Inf,Morris Quality Bakers Lim,2026-03-27,22.81,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Seymour Park,Ralph Livesey Limited,2026-03-27,682.95,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Education Services,Alliance Disposables Limi,2026-03-27,35.6,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,St Marys Sale,Ralph Livesey Limited,2026-03-27,216.19,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Bth,Morris Quality Bakers Lim,2026-03-27,39.15,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Holy Family,Ralph Livesey Limited,2026-03-27,45.67,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Cloverlea,Dunsters Farm Limited,2026-03-27,580.02,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Trafford Town Hall,Dunsters Farm Limited,2026-03-27,322.29,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,St Clares Rc Primary,Ralph Livesey Limited,2026-03-27,120.55,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Worthington,Morris Quality Bakers Lim,2026-03-27,62.38,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,English Martyrs,Ralph Livesey Limited,2026-03-27,147.43,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Bth,Dunsters Farm Limited,2026-03-27,-7.98,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,St Vincents Inf,Dunsters Farm Limited,2026-03-27,288.81,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Kingsway,Ralph Livesey Limited,2026-03-27,49.08,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Wellfield Jr,Ralph Livesey Limited,2026-03-27,61.77,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,St Vincents Inf,Dunsters Farm Limited,2026-03-27,108.51,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,St Vincents Inf,Ralph Livesey Limited,2026-03-27,371.47,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,St Matthews Ce,Dunsters Farm Limited,2026-03-27,316.28,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Davyhulme Jnr,Dunsters Farm Limited,2026-03-27,662.44,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,St Vincents Jnr,Dunsters Farm Limited,2026-03-27,135.52,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Bth 6th Form,Morris Quality Bakers Lim,2026-03-27,21.41,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Broomwood,Morris Quality Bakers Lim,2026-03-27,26.11,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Davyhulme Jnr,Dunsters Farm Limited,2026-03-27,-2.79,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Park Road Timp,Dunsters Farm Limited,2026-03-27,398.7,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Wellfield Inf,Dunsters Farm Limited,2026-03-27,194.74,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Alma Park,Dunsters Farm Limited,2026-03-27,100.41,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,New Moston Primary,Dunsters Farm Limited,2026-03-27,940.73,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Tyntesfield,Ralph Livesey Limited,2026-03-27,298.62,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Highfield,Dunsters Farm Limited,2026-03-27,178.43,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Woodheys,Morris Quality Bakers Lim,2026-03-27,49.86,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Alma Park,Dunsters Farm Limited,2026-03-27,845.22,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Kings Road,Morris Quality Bakers Lim,2026-03-27,76.44,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Altrincham Ce,Ralph Livesey Limited,2026-03-27,241.41,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Sale Grammar,Dunsters Farm Limited,2026-03-27,1003.78,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Victoria Pk Inf,Ralph Livesey Limited,2026-03-27,102.72,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Wellgreen,Dunsters Farm Limited,2026-03-27,628.34,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Olol,Morris Quality Bakers Lim,2026-03-27,37.32,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,English Martyrs,Dunsters Farm Limited,2026-03-27,342.01,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Willows,Dunsters Farm Limited,2026-03-27,255.67,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Trafford High School,Dunsters Farm Limited,2026-03-27,359.42,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Sale Grammar,Dunsters Farm Limited,2026-03-27,-18.46,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Park Road Sale,Dunsters Farm Limited,2026-03-27,463.24,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Trafford Town Hall,Dunsters Farm Limited,2026-03-27,516.19,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Wellfield Jr,Morris Quality Bakers Lim,2026-03-27,27.8,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-03-31,Education Services,Alliance Disposables Limi,2026-03-27,205.15,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
