OrganisationLabel,OrganisationURI,EffectiveDate,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName,MerchantCategoryCode,CardTransaction
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Moss Park Inf,Dunsters Farm Limited,2024-12-13,308.89,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Vincents Jnr,Dunsters Farm Limited,2024-12-13,-27.93,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Holy Family,Dunsters Farm Limited,2024-12-13,169.77,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Antonys,Dunsters Farm Limited,2024-12-13,498.5,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Moorlands,Dunsters Farm Limited,2024-12-13,102.25,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Flixton Infants,James Burrows Ltd,2024-12-13,79.8,0,Purchase James Burrows Ltd for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Teresas,Dunsters Farm Limited,2024-12-13,350.23,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Wellfield Jr,Dunsters Farm Limited,2024-12-13,527.28,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Sale High School,Dunsters Farm Limited,2024-12-13,1511.43,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Bth,Dunsters Farm Limited,2024-12-13,46.8,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Bth 6th Form,Dunsters Farm Limited,2024-12-13,-20.64,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Bth,Dunsters Farm Limited,2024-12-13,741.32,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Urmston Junior,Ralph Livesey Ltd,2024-12-13,386.31,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Antonys,Dunsters Farm Limited,2024-12-13,1572.14,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Brooklands,Dunsters Farm Limited,2024-12-13,522.24,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Firs,Dunsters Farm Limited,2024-12-13,402.47,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Philips Primary,Dunsters Farm Limited,2024-12-13,573.04,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Old Trafford,Dunsters Farm Limited,2024-12-13,479.09,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Broomwood,James Burrows Ltd,2024-12-13,168.24,0,Purchase James Burrows Ltd for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Worthington,Dunsters Farm Limited,2024-12-13,79.96,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Davyhulme Jnr,James Burrows Ltd,2024-12-13,215.6,0,Purchase James Burrows Ltd for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Woodheys,Dunsters Farm Limited,2024-12-13,-53.58,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Bth,Dunsters Farm Limited,2024-12-13,507.46,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Bollin,Ralph Livesey Ltd,2024-12-13,432.87,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Lostock High,Dunsters Farm Limited,2024-12-13,453.79,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Moorlands,Ralph Livesey Ltd,2024-12-13,151.48,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Park Road Timp,Ralph Livesey Ltd,2024-12-13,153.52,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Woodheys,James Burrows Ltd,2024-12-13,157.34,0,Purchase James Burrows Ltd for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Monicas Rc,James Burrows Ltd,2024-12-13,33.6,0,Purchase James Burrows Ltd for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Victoria Pk Inf,Dunsters Farm Limited,2024-12-13,207.74,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Charlestown Primary,Ralph Livesey Ltd,2024-12-13,474.82,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Bth,Dunsters Farm Limited,2024-12-13,12.68,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Olor,Ralph Livesey Ltd,2024-12-13,164.76,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Broomwood,Dunsters Farm Limited,2024-12-13,770.39,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Clares Rc Primary,Dunsters Farm Limited,2024-12-13,682.17,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,New Moston Primary,James Burrows Ltd,2024-12-13,179.83,0,Purchase James Burrows Ltd for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Seymour Park,Dunsters Farm Limited,2024-12-13,408.3,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Egerton,Dunsters Farm Limited,2024-12-13,4.25,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Bth 6th Form,Dunsters Farm Limited,2024-12-13,151.21,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Sale Grammar,Dunsters Farm Limited,2024-12-13,52.3,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Highfield,Alliance Disposables Limi,2024-12-13,21.25,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Olor,Dunsters Farm Limited,2024-12-13,274.36,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Marys Primary,Dunsters Farm Limited,2024-12-13,-55.96,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Bowdon Ce,Dunsters Farm Limited,2024-12-13,772.39,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Davyhulme Jnr,Dunsters Farm Limited,2024-12-13,-7.25,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Brentwood,Ralph Livesey Ltd,2024-12-13,242.44,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Moorlands,Alliance Disposables Limi,2024-12-13,43.9,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Olol,James Burrows Ltd,2024-12-13,106.4,0,Purchase James Burrows Ltd for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Bth,Dunsters Farm Limited,2024-12-13,-1.38,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Hugh Lincoln,Dunsters Farm Limited,2024-12-13,181.97,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Park Road Timp,Dunsters Farm Limited,2024-12-13,518.06,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Firs,Ralph Livesey Ltd,2024-12-13,245.06,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Urmston Junior,Dunsters Farm Limited,2024-12-13,257.35,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,English Martyrs,James Burrows Ltd,2024-12-13,83.14,0,Purchase James Burrows Ltd for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Sale High School,Dunsters Farm Limited,2024-12-13,26.15,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Cloverlea,James Burrows Ltd,2024-12-13,114.26,0,Purchase James Burrows Ltd for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Seymour Park,Ralph Livesey Ltd,2024-12-13,749.15,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Sale Grammar,Dunsters Farm Limited,2024-12-13,140.38,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Annes Ce Sale,Dunsters Farm Limited,2024-12-13,390.27,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Sale Grammar,Dunsters Farm Limited,2024-12-13,313.8,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Hughs Rc,Dunsters Farm Limited,2024-12-13,32.78,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Gorse Hill,Dunsters Farm Limited,2024-12-13,123.61,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Brooklands,Dunsters Farm Limited,2024-12-13,668.61,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Gorse Hill,Ralph Livesey Ltd,2024-12-13,206.16,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Woodhouse,Ralph Livesey Ltd,2024-12-13,105,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Worthington,Dunsters Farm Limited,2024-12-13,47.96,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Josephs Rc,Ralph Livesey Ltd,2024-12-13,280.03,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Alma Park,Dunsters Farm Limited,2024-12-13,528.01,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Heyes Lane Jnr,Dunsters Farm Limited,2024-12-13,-83.95,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Stretford Grammar School,Dunsters Farm Limited,2024-12-13,1258.71,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Malachys Primary,Dunsters Farm Limited,2024-12-13,106.39,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Navigation,Dunsters Farm Limited,2024-12-13,-15.75,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Josephs Rc,Dunsters Farm Limited,2024-12-13,-5.51,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Moss Park Inf,Dunsters Farm Limited,2024-12-13,47.7,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Navigation,Ralph Livesey Ltd,2024-12-13,174.45,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Stretford Grammar School,Dunsters Farm Limited,2024-12-13,829.92,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Woodheys,Dunsters Farm Limited,2024-12-13,313.37,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Bth,Dunsters Farm Limited,2024-12-13,734.29,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Urmston Junior,Dunsters Farm Limited,2024-12-13,-12.75,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Brooklands,Dunsters Farm Limited,2024-12-13,-25.5,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Kings Road,Ralph Livesey Ltd,2024-12-13,198.43,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Matthews Ce,Dunsters Farm Limited,2024-12-13,349.06,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Marys Davy,Ralph Livesey Ltd,2024-12-13,99.39,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Malachys Primary,Ralph Livesey Ltd,2024-12-13,223.18,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Annes Ce Sale,Ralph Livesey Ltd,2024-12-13,127.13,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Wellfield Jr,Ralph Livesey Ltd,2024-12-13,356.07,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Woodhouse,Dunsters Farm Limited,2024-12-13,159.21,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Kings Road,Dunsters Farm Limited,2024-12-13,373,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Marys Sale,Ralph Livesey Ltd,2024-12-13,274.22,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Oldfield Brow,Ralph Livesey Ltd,2024-12-13,155.05,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Alma Park,Ralph Livesey Ltd,2024-12-13,111.74,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Moss Park Inf,Dunsters Farm Limited,2024-12-13,617.35,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Navigation,James Burrows Ltd,2024-12-13,200.2,0,Purchase James Burrows Ltd for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Malachys Primary,Dunsters Farm Limited,2024-12-13,207.18,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Bth 6th Form,Ralph Livesey Ltd,2024-12-13,93.18,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Park Road Timp,James Burrows Ltd,2024-12-13,84.44,0,Purchase James Burrows Ltd for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Woodheys,Ralph Livesey Ltd,2024-12-13,95.33,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Victoria Pk Inf,Dunsters Farm Limited,2024-12-13,-43.01,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Woodheys,Dunsters Farm Limited,2024-12-13,-74.5,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Victoria Pk Inf,Dunsters Farm Limited,2024-12-13,7.83,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Lostock High,Dunsters Farm Limited,2024-12-13,561.61,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Annes Ce Sale,Dunsters Farm Limited,2024-12-13,391.19,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Bth 6th Form,Dunsters Farm Limited,2024-12-13,148.61,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Kings Road,Dunsters Farm Limited,2024-12-13,208.13,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Olol,Dunsters Farm Limited,2024-12-13,347.39,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Philips Primary,Ralph Livesey Ltd,2024-12-13,226.29,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Woodheys,Dunsters Farm Limited,2024-12-13,204.61,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Woodhouse,Dunsters Farm Limited,2024-12-13,264.71,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Hughs Rc,Dunsters Farm Limited,2024-12-13,609.28,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Vincents Inf,Ralph Livesey Ltd,2024-12-13,327.95,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Springfield,Ralph Livesey Ltd,2024-12-13,249.68,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Worthington,Ralph Livesey Ltd,2024-12-13,329.55,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Bollin,Dunsters Farm Limited,2024-12-13,241.51,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Moss Park Inf,Ralph Livesey Ltd,2024-12-13,362.41,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Charlestown Primary,Dunsters Farm Limited,2024-12-13,313.84,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Brentwood,Dunsters Farm Limited,2024-12-13,252.19,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Monicas Rc,Ralph Livesey Ltd,2024-12-13,392.9,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Vincents Inf,James Burrows Ltd,2024-12-13,173.6,0,Purchase James Burrows Ltd for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,St Vincents Inf,Dunsters Farm Limited,2024-12-13,644.11,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,English Martyrs,Dunsters Farm Limited,2024-12-13,121.33,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Bollin,Dunsters Farm Limited,2024-12-13,-30,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2024-12-31,Olol,Ralph Livesey Ltd,2024-12-13,211.89,0,Purchase Ralph Livesey Ltd for catering provisions,Caterers,5811,GPC
