OrganisationLabel,OrganisationURI,EffectiveDate,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName,MerchantCategoryCode,CardTransaction
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Park Road Timp,Dunsters Farm Limited,2026-05-01,343.66,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Alma Park,Dunsters Farm Limited,2026-05-01,-16.79,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Woodhouse,Dunsters Farm Limited,2026-05-01,192.01,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Trafford High School,Dunsters Farm Limited,2026-05-01,-44.54,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Altrincham Ce,Morris Quality Bakers Lim,2026-05-01,30.33,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Stretford Grammar School,Dunsters Farm Limited,2026-05-01,884.77,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Bowdon Ce,Dunsters Farm Limited,2026-05-01,391.52,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Bth 6th Form,Dunsters Farm Limited,2026-05-01,223.25,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Delamere Special,Ralph Livesey Limited,2026-05-01,129.47,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Brooklands,Dunsters Farm Limited,2026-05-01,1031.13,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Stretford Grammar School,Morris Quality Bakers Lim,2026-05-01,152.59,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Davyhulme Jnr,Morris Quality Bakers Lim,2026-05-01,40.66,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Navigation,Dunsters Farm Limited,2026-05-01,654.26,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Davyhulme Jnr,Morris Quality Bakers Lim,2026-05-01,28.25,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,St Hughs Rc,Ralph Livesey Limited,2026-05-01,497.42,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Bth,Chicken Joes Ltd,2026-05-01,15.14,0,Purchase Chicken Joes Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Gorse Hill,Ralph Livesey Limited,2026-05-01,314.69,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Olol,Morris Quality Bakers Lim,2026-05-01,30.7,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Broomwood,Dunsters Farm Limited,2026-05-01,14.48,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,St Hughs Rc,Dunsters Farm Limited,2026-05-01,271.19,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,St Hugh Lincoln,Ralph Livesey Limited,2026-05-01,329.97,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Gorse Hill,Dunsters Farm Limited,2026-05-01,198.71,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Springfield,Dunsters Farm Limited,2026-05-01,727.93,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Stretford Grammar School,Dunsters Farm Limited,2026-05-01,1222.24,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Stretford Grammar School,Dunsters Farm Limited,2026-05-01,602.78,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,St Clares Rc Primary,Dunsters Farm Limited,2026-05-01,645.84,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Broomwood,Dunsters Farm Limited,2026-05-01,19.48,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,St Teresas,Dunsters Farm Limited,2026-05-01,411.68,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Highfield,Morris Quality Bakers Lim,2026-05-01,30.36,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Alma Park,Dunsters Farm Limited,2026-05-01,125.26,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Lostock High,Chicken Joes Ltd,2026-05-01,474.86,0,Purchase Chicken Joes Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Moss Park Inf,Ralph Livesey Limited,2026-05-01,584.8,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Sale Grammar,Chicken Joes Ltd,2026-05-01,1998.58,0,Purchase Chicken Joes Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Trafford High School,Dunsters Farm Limited,2026-05-01,55.71,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Holy Family,Dunsters Farm Limited,2026-05-01,688.61,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,St Teresas,Morris Quality Bakers Lim,2026-05-01,10.28,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Highfield,Ralph Livesey Limited,2026-05-01,87.42,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,St Vincents Inf,Dunsters Farm Limited,2026-05-01,317.16,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Alma Park,Dunsters Farm Limited,2026-05-01,-535.15,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Bth,Morris Quality Bakers Lim,2026-05-01,43.32,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,St Malachys Primary,Dunsters Farm Limited,2026-05-01,528.79,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Highfield,Dunsters Farm Limited,2026-05-01,300.68,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Alma Park,Dunsters Farm Limited,2026-05-01,535.12,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Sanyu Daycare Nursery,Ralph Livesey Limited,2026-05-01,180.78,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,St Teresas,Dunsters Farm Limited,2026-05-01,10,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,St Hughs Rc,Dunsters Farm Limited,2026-05-01,397.18,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Bth,Dunsters Farm Limited,2026-05-01,654.77,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Altrincham Ce,Ralph Livesey Limited,2026-05-01,260.33,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,St Malachys Primary,Ralph Livesey Limited,2026-05-01,385.93,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Worthington,Morris Quality Bakers Lim,2026-05-01,94.74,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Charlestown Primary,Dunsters Farm Limited,2026-05-01,625.52,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Trafford Town Hall,Dunsters Farm Limited,2026-05-01,616.72,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Wellfield Inf,Dunsters Farm Limited,2026-05-01,4.95,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Worthington,Dunsters Farm Limited,2026-05-01,337.3,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Trafford High School,Dunsters Farm Limited,2026-05-01,55.71,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Worthington,Dunsters Farm Limited,2026-05-01,571.55,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Davyhulme Jnr,Dunsters Farm Limited,2026-05-01,357.05,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Kingsway,Dunsters Farm Limited,2026-05-01,392.08,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Kingsway,Dunsters Farm Limited,2026-05-01,-14.9,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Sale Grammar,Dunsters Farm Limited,2026-05-01,1167.63,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,St Marys Davy,Dunsters Farm Limited,2026-05-01,143.11,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Heyes Lane Jnr,Dunsters Farm Limited,2026-05-01,-18.98,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Bth,Dunsters Farm Limited,2026-05-01,222.18,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Woodheys,Ralph Livesey Limited,2026-05-01,258.54,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Park Road Timp,Ralph Livesey Limited,2026-05-01,378.62,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Education Services,Alliance Disposables Limi,2026-05-01,9.95,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,St Monicas Rc,Dunsters Farm Limited,2026-05-01,-20.65,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,All Saints,Dunsters Farm Limited,2026-05-01,340.91,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Charlestown Primary,Morris Quality Bakers Lim,2026-05-01,25.2,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Flixton Infants,Dunsters Farm Limited,2026-05-01,349.32,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Bollin,Morris Quality Bakers Lim,2026-05-01,73.68,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Sale High School,Dunsters Farm Limited,2026-05-01,732.07,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Wellgreen,Ralph Livesey Limited,2026-05-01,345.32,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Woodhouse,Ralph Livesey Limited,2026-05-01,135.49,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,St Hugh Lincoln,Dunsters Farm Limited,2026-05-01,229.31,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Alma Park,Dunsters Farm Limited,2026-05-01,-48.8,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Stretford Grammar School,Chicken Joes Ltd,2026-05-01,868.8,0,Purchase Chicken Joes Ltd for catering provisions,Caterers,5811,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Park Road Sale,Ralph Livesey Limited,2026-05-01,295.58,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Moss Park Inf,Dunsters Farm Limited,2026-05-01,390.53,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Heyes Lane Jnr,Ralph Livesey Limited,2026-05-01,511.64,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Seymour Park,Dunsters Farm Limited,2026-05-01,26,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Tyntesfield,Dunsters Farm Limited,2026-05-01,73.32,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Kingsway,Morris Quality Bakers Lim,2026-05-01,17.64,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Victoria Park Jr,Ralph Livesey Limited,2026-05-01,132.04,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Moorlands,Dunsters Farm Limited,2026-05-01,301.41,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Bth,Dunsters Farm Limited,2026-05-01,184.5,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Willows,Morris Quality Bakers Lim,2026-05-01,28.06,0,Purchase Morris Quality Bakers Lim for catering provisions,Bakeries,5462,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Gorse Hill,Dunsters Farm Limited,2026-05-01,-36.34,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,St Marys Primary,Dunsters Farm Limited,2026-05-01,52,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Wellfield Inf,Dunsters Farm Limited,2026-05-01,120.52,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-05-31,Worthington,Ralph Livesey Limited,2026-05-01,349.42,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Education Services,Alliance Disposables Limi,2026-04-30,25.58,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Education Services,Alliance Disposables Limi,2026-04-30,34.96,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Education Services,Alliance Disposables Limi,2026-04-30,161.87,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Education Services,Alliance Disposables Limi,2026-04-30,31.5,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,St Alphonsus,Alliance Disposables Limi,2026-04-29,49.16,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Kings Road,Alliance Disposables Limi,2026-04-29,49,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,St Malachys Primary,Alliance Disposables Limi,2026-04-29,58.25,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Education Services,Alliance Disposables Limi,2026-04-29,27.9,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Education Services,Alliance Disposables Limi,2026-04-29,23.8,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Education Services,Alliance Disposables Limi,2026-04-29,44.7,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,St Marys Davy,Alliance Disposables Limi,2026-04-29,22.5,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Education Services,Alliance Disposables Limi,2026-04-28,86.9,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Broomwood,Alliance Disposables Limi,2026-04-28,72.25,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Education Services,Alliance Disposables Limi,2026-04-28,507.16,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Davyhulme Jnr,Alliance Disposables Limi,2026-04-28,34.75,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Education Services,Alliance Disposables Limi,2026-04-28,108.2,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Education Services,Alliance Disposables Limi,2026-04-28,17.25,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Education Services,Alliance Disposables Limi,2026-04-28,45.65,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Seymour Park,Alliance Disposables Limi,2026-04-28,241.4,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Education Services,Alliance Disposables Limi,2026-04-28,162.98,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Education Services,Alliance Disposables Limi,2026-04-28,173.1,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,St Hughs Rc,Alliance Disposables Limi,2026-04-28,98,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Education Services,Alliance Disposables Limi,2026-04-28,9.95,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Education Services,Alliance Disposables Limi,2026-04-28,28.9,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Education Services,Alliance Disposables Limi,2026-04-28,46.69,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Cloverlea,Alliance Disposables Limi,2026-04-28,79.16,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2026-04-30,Education Services,Alliance Disposables Limi,2026-04-28,145.2,0,Purchase Alliance Disposables Limi for cleaning materials,"Specialty Cleaning, Polishing, and Sanitation",2842,GPC
